batchNum,subjectID ,trialNum,longerArm,response_longerArm,response_yesNo,response_AFC,AFCquestion,RT_longerArm,RT_yesNo,RT_AFC,RT_IBfamiliarity,RT_age,RT_ishihara,aboveBelow,trialType,IBstimulus_color,IBstimulus_location,trialTime
2,114,0,horizontal,horizontal,null,null,null,2666.445,null,null,null,null,null,above,IBstimulus_absent,null,null,7747.695
2,114,1,horizontal,horizontal,null,null,null,4666.005,null,null,null,null,null,above,IBstimulus_absent,null,null,10946.905
2,114,2,vertical,vertical,null,null,null,2675.305,null,null,null,null,null,below,IBstimulus_absent,null,null,8022.795
2,114,3,horizontal,horizontal,yes,red,reportColor,2052.7,3375.56,5041.11,4838.255,5195.965,3920.65,below,IBstimulus_present,red,right,28436.555
2,115,0,vertical,vertical,null,null,null,3576.735,null,null,null,null,null,below,IBstimulus_absent,null,null,12231.585
2,115,1,horizontal,horizontal,null,null,null,2634.475,null,null,null,null,null,below,IBstimulus_absent,null,null,7237.905
2,115,2,vertical,vertical,null,null,null,2206.22,null,null,null,null,null,above,IBstimulus_absent,null,null,5287.25
2,115,3,vertical,vertical,no,red,reportColor,2799.965,6569.05,12967.34,7507.635,4711.44,5833.785,below,IBstimulus_present,red,left,43942.105
2,116,0,horizontal,horizontal,null,null,null,1374.27,null,null,null,null,null,above,IBstimulus_absent,null,null,4680.14
2,116,1,vertical,vertical,null,null,null,1003.175,null,null,null,null,null,below,IBstimulus_absent,null,null,4326.055
2,116,2,horizontal,horizontal,null,null,null,957.64,null,null,null,null,null,above,IBstimulus_absent,null,null,4077.685
2,116,3,vertical,vertical,yes,blue,reportColor,997.275,1715.605,1402.95,1951.8,2257.765,2843.975,above,IBstimulus_present,blue,left,13928.01
2,117,0,vertical,vertical,null,null,null,4437.42,null,null,null,null,null,below,IBstimulus_absent,null,null,9355.27
2,117,1,horizontal,horizontal,null,null,null,2103.775,null,null,null,null,null,above,IBstimulus_absent,null,null,6914.675
2,117,2,vertical,vertical,null,null,null,1911.45,null,null,null,null,null,above,IBstimulus_absent,null,null,6238.35
2,117,3,horizontal,horizontal,no,blue,reportColor,2017.585,4726.375,6463.885,4158.975,3232.335,4231.775,above,IBstimulus_absent,null,null,29346.8
2,118,0,vertical,vertical,null,null,null,3972.01,null,null,null,null,null,above,IBstimulus_absent,null,null,8855.065
2,118,1,vertical,vertical,null,null,null,1934.15,null,null,null,null,null,below,IBstimulus_absent,null,null,9409.915
2,118,2,vertical,vertical,null,null,null,3174.16,null,null,null,null,null,above,IBstimulus_absent,null,null,6421.795
2,118,3,horizontal,horizontal,no,blue,reportColor,1873.58,5501.155,6136.425,8295.615,3951.6,7398.03,below,IBstimulus_present,red,right,36246.51
2,119,0,vertical,vertical,null,null,null,3547.935,null,null,null,null,null,below,IBstimulus_absent,null,null,8797.945
2,119,1,horizontal,horizontal,null,null,null,1923.66,null,null,null,null,null,below,IBstimulus_absent,null,null,7563.37
2,119,2,horizontal,horizontal,null,null,null,2101.085,null,null,null,null,null,below,IBstimulus_absent,null,null,5492.015
2,119,3,horizontal,horizontal,yes,red,reportColor,2256.72,5994.635,10810.89,4734.565,2863.35,6232.215,above,IBstimulus_absent,null,null,38064.25
2,120,0,vertical,vertical,null,null,null,3161.825,null,null,null,null,null,above,IBstimulus_absent,null,null,14465.855
2,120,1,horizontal,horizontal,null,null,null,1769.89,null,null,null,null,null,below,IBstimulus_absent,null,null,5770.29
2,120,2,horizontal,horizontal,null,null,null,2599.975,null,null,null,null,null,below,IBstimulus_absent,null,null,5733.755
2,120,3,horizontal,horizontal,no,blue,reportColor,1925.885,5752.485,6527.74,3088.29,4615.64,4711.905,below,IBstimulus_absent,null,null,30655.7
2,121,0,horizontal,horizontal,null,null,null,3695.76,null,null,null,null,null,above,IBstimulus_absent,null,null,12272.225
2,121,1,vertical,vertical,null,null,null,3041.43,null,null,null,null,null,below,IBstimulus_absent,null,null,6876.015
2,121,2,vertical,vertical,null,null,null,1876.155,null,null,null,null,null,above,IBstimulus_absent,null,null,5565.3
2,121,3,horizontal,horizontal,no,blue,reportColor,2508.94,4440.235,10302.86,5016.03,4031.345,5287.15,above,IBstimulus_absent,null,null,35088.185
2,122,0,horizontal,vertical,null,null,null,3196.855,null,null,null,null,null,above,IBstimulus_absent,null,null,11616.35
2,122,1,vertical,vertical,null,null,null,1142.78,null,null,null,null,null,below,IBstimulus_absent,null,null,4764.06
2,122,2,vertical,vertical,null,null,null,1281.575,null,null,null,null,null,below,IBstimulus_absent,null,null,4110.12
2,122,3,horizontal,horizontal,no,red,reportColor,1822.695,3566.725,7957.77,3456.7,4125.98,3182.745,below,IBstimulus_present,red,right,27120.58
2,123,0,vertical,vertical,null,null,null,4498.735,null,null,null,null,null,above,IBstimulus_absent,null,null,11597.735
2,123,1,vertical,horizontal,null,null,null,2300.875,null,null,null,null,null,below,IBstimulus_absent,null,null,7693.4
2,123,2,horizontal,horizontal,null,null,null,2839.485,null,null,null,null,null,below,IBstimulus_absent,null,null,9063.035
2,123,3,vertical,vertical,no,blue,reportColor,2151.62,3175.735,7519.52,3295.87,3263.545,4591.845,above,IBstimulus_absent,null,null,29174.56
2,124,0,vertical,vertical,null,null,null,4377.625,null,null,null,null,null,below,IBstimulus_absent,null,null,9079.995
2,124,1,vertical,vertical,null,null,null,3720.77,null,null,null,null,null,below,IBstimulus_absent,null,null,7870.445
2,124,2,vertical,vertical,null,null,null,3595.705,null,null,null,null,null,above,IBstimulus_absent,null,null,7457.325
2,124,3,vertical,vertical,no,red,reportColor,2121.375,3555.925,4779.575,7339.905,3156.83,3615.185,below,IBstimulus_absent,null,null,28317.37
2,125,0,vertical,vertical,null,null,null,2162.995,null,null,null,null,null,above,IBstimulus_absent,null,null,12773.68
2,125,1,vertical,vertical,null,null,null,1670.94,null,null,null,null,null,below,IBstimulus_absent,null,null,10572.64
2,125,2,horizontal,horizontal,null,null,null,2410.335,null,null,null,null,null,below,IBstimulus_absent,null,null,6188.67
2,125,3,vertical,vertical,yes,red,reportColor,1523.13,4684.225,6831.825,4888.33,4645.59,5888.03,above,IBstimulus_present,red,right,32470.905
2,126,0,horizontal,horizontal,null,null,null,2726.19,null,null,null,null,null,above,IBstimulus_absent,null,null,10682.885
2,126,1,vertical,vertical,null,null,null,1794.755,null,null,null,null,null,below,IBstimulus_absent,null,null,10286.345
2,126,2,vertical,vertical,null,null,null,1263.265,null,null,null,null,null,below,IBstimulus_absent,null,null,9825.005
2,126,3,vertical,vertical,yes,blue,reportColor,4309.475,2781.605,5113.465,4896.78,2692.205,3756.465,above,IBstimulus_present,blue,left,26517.11
2,127,0,horizontal,vertical,null,null,null,3742.26,null,null,null,null,null,below,IBstimulus_absent,null,null,10346.605
2,127,1,horizontal,horizontal,null,null,null,2497.86,null,null,null,null,null,below,IBstimulus_absent,null,null,8437.61
2,127,2,vertical,vertical,null,null,null,3013.73,null,null,null,null,null,above,IBstimulus_absent,null,null,7049.395
2,127,3,vertical,vertical,no,blue,reportColor,3091.965,47225.24,8263.63,6819.59,4722.2,5265.76,below,IBstimulus_present,blue,left,79521.64
2,128,0,vertical,horizontal,null,null,null,3286.8,null,null,null,null,null,above,IBstimulus_absent,null,null,17804.32
2,128,1,vertical,vertical,null,null,null,2145.445,null,null,null,null,null,below,IBstimulus_absent,null,null,6552.38
2,128,2,vertical,vertical,null,null,null,4196.54,null,null,null,null,null,below,IBstimulus_absent,null,null,7299.35
2,128,3,vertical,horizontal,no,blue,reportColor,2666.15,5950.805,8189.65,4092.035,4413.765,8319.18,below,IBstimulus_present,red,right,37305.265
2,129,0,horizontal,horizontal,null,null,null,2916.545,null,null,null,null,null,above,IBstimulus_absent,null,null,16448.74
2,129,1,vertical,vertical,null,null,null,1895.36,null,null,null,null,null,below,IBstimulus_absent,null,null,6058.32
2,129,2,vertical,vertical,null,null,null,1810.445,null,null,null,null,null,above,IBstimulus_absent,null,null,5379.51
2,129,3,horizontal,horizontal,no,blue,reportColor,2739.695,5061.45,11043.57,7480.415,4437.23,6383.91,above,IBstimulus_present,blue,left,41368.08
2,130,0,horizontal,horizontal,null,null,null,5236.495,null,null,null,null,null,above,IBstimulus_absent,null,null,12069.56
2,130,1,vertical,vertical,null,null,null,3356.92,null,null,null,null,null,above,IBstimulus_absent,null,null,7227.3
2,130,2,horizontal,horizontal,null,null,null,2762.195,null,null,null,null,null,above,IBstimulus_absent,null,null,6588.3
2,130,3,vertical,vertical,no,blue,reportColor,3290.07,5621.39,11094.425,6024.995,3905.71,5066.22,above,IBstimulus_absent,null,null,38630.035
2,131,0,vertical,vertical,null,null,null,5228.045,null,null,null,null,null,above,IBstimulus_absent,null,null,14437.085
2,131,1,vertical,vertical,null,null,null,1963.35,null,null,null,null,null,above,IBstimulus_absent,null,null,6485.71
2,131,2,vertical,vertical,null,null,null,2537.025,null,null,null,null,null,below,IBstimulus_absent,null,null,6940.045
2,131,3,horizontal,horizontal,no,red,reportColor,1675.955,6045.155,8944.215,4795.535,3798.2,11792.45,below,IBstimulus_present,blue,right,40048.315
2,132,0,vertical,vertical,null,null,null,3107.27,null,null,null,null,null,below,IBstimulus_absent,null,null,8109.02
2,132,1,horizontal,horizontal,null,null,null,3503.9,null,null,null,null,null,below,IBstimulus_absent,null,null,12199.8
2,132,2,horizontal,horizontal,null,null,null,1170.29,null,null,null,null,null,below,IBstimulus_absent,null,null,5083.755
2,132,3,horizontal,horizontal,no,blue,reportColor,1152.515,4871.57,6938.565,3626.41,3440.205,8014.675,above,IBstimulus_absent,null,null,31321.61
2,133,0,horizontal,horizontal,null,null,null,3718.625,null,null,null,null,null,above,IBstimulus_absent,null,null,13928.68
2,133,1,horizontal,horizontal,null,null,null,3774.365,null,null,null,null,null,below,IBstimulus_absent,null,null,7833.745
2,133,2,vertical,vertical,null,null,null,3862.67,null,null,null,null,null,below,IBstimulus_absent,null,null,8591.04
2,133,3,horizontal,horizontal,yes,red,reportColor,3593.67,7883.935,2631.365,10685.68,6486.71,10255.955,below,IBstimulus_present,red,right,46435.02
2,134,0,horizontal,horizontal,null,null,null,2231.305,null,null,null,null,null,below,IBstimulus_absent,null,null,7446.97
2,134,1,vertical,vertical,null,null,null,2250.64,null,null,null,null,null,below,IBstimulus_absent,null,null,5614.64
2,134,2,horizontal,horizontal,null,null,null,3995.44,null,null,null,null,null,below,IBstimulus_absent,null,null,8710.505
2,134,3,vertical,vertical,no,blue,reportColor,1695.225,5484.31,7288.445,7754.185,5627.385,7776.165,above,IBstimulus_present,blue,right,40332.695
2,135,0,horizontal,horizontal,null,null,null,6041.055,null,null,null,null,null,above,IBstimulus_absent,null,null,32428.13
2,135,1,vertical,vertical,null,null,null,3036.09,null,null,null,null,null,above,IBstimulus_absent,null,null,8563.11
2,135,2,vertical,vertical,null,null,null,2752.38,null,null,null,null,null,below,IBstimulus_absent,null,null,6577.89
2,135,3,horizontal,horizontal,yes,red,reportColor,3675.84,5499.695,1844.14,7774.51,5132.33,6556.06,below,IBstimulus_present,red,right,33994.81
2,136,0,vertical,horizontal,null,null,null,8218.555,null,null,null,null,null,above,IBstimulus_absent,null,null,20108.045
2,136,1,horizontal,horizontal,null,null,null,5869.135,null,null,null,null,null,above,IBstimulus_absent,null,null,12936.985
2,136,2,vertical,vertical,null,null,null,5721.025,null,null,null,null,null,above,IBstimulus_absent,null,null,11593.59
2,136,3,vertical,horizontal,no,blue,reportColor,5012.475,8428.46,20533.32,11670.12,10094.35,9842.24,above,IBstimulus_absent,null,null,71971.375
2,137,0,vertical,vertical,null,null,null,2112.475,null,null,null,null,null,below,IBstimulus_absent,null,null,9484.955
2,137,1,vertical,vertical,null,null,null,1334.355,null,null,null,null,null,above,IBstimulus_absent,null,null,9496.545
2,137,2,vertical,vertical,null,null,null,1327.755,null,null,null,null,null,above,IBstimulus_absent,null,null,4278.905
2,137,3,horizontal,horizontal,yes,blue,reportColor,2820.225,2805.595,2991.795,6431.685,2894.785,4007.825,below,IBstimulus_present,blue,left,24577.85
2,138,0,horizontal,horizontal,null,null,null,2907.099999,null,null,null,null,null,above,IBstimulus_absent,null,null,8129.07
2,138,1,vertical,vertical,null,null,null,2083.04,null,null,null,null,null,above,IBstimulus_absent,null,null,10920.71
2,138,2,horizontal,horizontal,null,null,null,1836.420001,null,null,null,null,null,below,IBstimulus_absent,null,null,5399.77
2,138,3,vertical,vertical,yes,red,reportColor,1672.16,6113.305001,2001.22,5287.475,2923.295,4566.88,above,IBstimulus_present,red,left,25770.86
2,139,0,vertical,horizontal,null,null,null,3759.14,null,null,null,null,null,below,IBstimulus_absent,null,null,11666.31
2,139,1,vertical,vertical,null,null,null,4913.64,null,null,null,null,null,above,IBstimulus_absent,null,null,9942.815
2,139,2,horizontal,vertical,null,null,null,3400.835,null,null,null,null,null,below,IBstimulus_absent,null,null,6743.109999
2,139,3,horizontal,horizontal,no,blue,reportColor,3364.630001,5864.31,6945.165001,8601.35,12375.645,11706.875,below,IBstimulus_present,red,right,52433.675
2,140,0,vertical,horizontal,null,null,null,3990.48,null,null,null,null,null,above,IBstimulus_absent,null,null,10617.475
2,140,1,horizontal,horizontal,null,null,null,2185.96,null,null,null,null,null,above,IBstimulus_absent,null,null,7091.31
2,140,2,vertical,vertical,null,null,null,2311.585,null,null,null,null,null,below,IBstimulus_absent,null,null,6042.5
2,140,3,vertical,vertical,yes,blue,reportColor,2060.735,7800.575,2236.73,5999.41,4659.845,5887.865,above,IBstimulus_present,blue,left,37252.375
2,141,0,vertical,vertical,null,null,null,3103.025,null,null,null,null,null,below,IBstimulus_absent,null,null,8675.415
2,141,1,horizontal,horizontal,null,null,null,2075.815,null,null,null,null,null,above,IBstimulus_absent,null,null,6235.545
2,141,2,vertical,vertical,null,null,null,1705.17,null,null,null,null,null,below,IBstimulus_absent,null,null,5111.635
2,141,3,horizontal,horizontal,yes,blue,reportColor,3994.03,4392.545,2559.685,2494.975,3128.5,3448.165,below,IBstimulus_present,blue,left,23991.35
2,142,0,vertical,vertical,null,null,null,2800,null,null,null,null,null,below,IBstimulus_absent,null,null,7438
2,142,1,vertical,vertical,null,null,null,1779,null,null,null,null,null,above,IBstimulus_absent,null,null,8364
2,142,2,horizontal,horizontal,null,null,null,1843,null,null,null,null,null,above,IBstimulus_absent,null,null,5333
2,142,3,horizontal,horizontal,no,blue,reportColor,1622,4489,7007,7451,6657,5120,below,IBstimulus_absent,null,null,35412
2,143,0,horizontal,horizontal,null,null,null,5065,null,null,null,null,null,below,IBstimulus_absent,null,null,14407
2,143,1,horizontal,horizontal,null,null,null,4544,null,null,null,null,null,above,IBstimulus_absent,null,null,16142
2,143,2,horizontal,horizontal,null,null,null,3504,null,null,null,null,null,above,IBstimulus_absent,null,null,8427
2,143,3,vertical,horizontal,yes,red,reportColor,9511,4055,28361,9705,3429,11545,above,IBstimulus_present,red,left,72317
2,144,0,vertical,vertical,null,null,null,3632.41,null,null,null,null,null,below,IBstimulus_absent,null,null,11869.675
2,144,1,vertical,vertical,null,null,null,2249.5,null,null,null,null,null,below,IBstimulus_absent,null,null,18298
2,144,2,vertical,vertical,null,null,null,3108.135,null,null,null,null,null,below,IBstimulus_absent,null,null,7166.845
2,144,3,horizontal,horizontal,yes,blue,reportColor,2797.825,3578.3,5548.07,6820.83,3549.2,6835.3,above,IBstimulus_present,blue,left,33063.96
2,145,0,horizontal,horizontal,null,null,null,10774.31,null,null,null,null,null,above,IBstimulus_absent,null,null,125351.365
2,145,1,vertical,vertical,null,null,null,3935.86,null,null,null,null,null,below,IBstimulus_absent,null,null,10085.44
2,145,2,vertical,vertical,null,null,null,3587.22,null,null,null,null,null,below,IBstimulus_absent,null,null,8524.94
2,145,3,horizontal,horizontal,no,blue,reportColor,15779.18,8671.475,19242.25,12267.77,8512.84,9956.81,below,IBstimulus_absent,null,null,82688.68
2,146,0,horizontal,vertical,null,null,null,6337.035,null,null,null,null,null,below,IBstimulus_absent,null,null,53219.65
2,146,1,vertical,horizontal,null,null,null,4066.195,null,null,null,null,null,below,IBstimulus_absent,null,null,10742.09
2,146,2,horizontal,vertical,null,null,null,6588.56,null,null,null,null,null,below,IBstimulus_absent,null,null,13472.085
2,146,3,horizontal,vertical,no,blue,reportColor,47285.125,11633.73,12793.445,21700.345,9384.205,11648.74,above,IBstimulus_present,red,right,125870.585
2,147,0,vertical,vertical,null,null,null,3659.365,null,null,null,null,null,above,IBstimulus_absent,null,null,9315.66
2,147,1,horizontal,horizontal,null,null,null,2076.55,null,null,null,null,null,above,IBstimulus_absent,null,null,7272.635
2,147,2,vertical,vertical,null,null,null,2132.655,null,null,null,null,null,above,IBstimulus_absent,null,null,7224.175
2,147,3,horizontal,horizontal,no,blue,reportColor,1482.96,5758.11,8813.925,4436.015,3755.15,5310.085,above,IBstimulus_absent,null,null,32706.635
2,148,0,horizontal,horizontal,null,null,null,6906.465,null,null,null,null,null,above,IBstimulus_absent,null,null,25146.12
2,148,1,horizontal,vertical,null,null,null,3320.73,null,null,null,null,null,below,IBstimulus_absent,null,null,7856.075
2,148,2,vertical,vertical,null,null,null,2503.215,null,null,null,null,null,above,IBstimulus_absent,null,null,7706.435
2,148,3,vertical,vertical,yes,red,reportColor,3279.915,4830.845,7229.64,14921.295,13555.055,9417.655,above,IBstimulus_present,red,right,60741.705
2,149,0,horizontal,horizontal,null,null,null,5939.725,null,null,null,null,null,below,IBstimulus_absent,null,null,23724.545
2,149,1,horizontal,horizontal,null,null,null,2016.59,null,null,null,null,null,above,IBstimulus_absent,null,null,6091.61
2,149,2,vertical,vertical,null,null,null,3320.755,null,null,null,null,null,below,IBstimulus_absent,null,null,6746.59
2,149,3,horizontal,horizontal,yes,blue,reportColor,2641.8,8579.63,3745.25,8803.295,3927.27,5558.31,below,IBstimulus_present,blue,right,36988.125
2,150,0,horizontal,horizontal,null,null,null,4636.645,null,null,null,null,null,above,IBstimulus_absent,null,null,10588.9
2,150,1,horizontal,horizontal,null,null,null,3148.365,null,null,null,null,null,above,IBstimulus_absent,null,null,11318.98
2,150,2,horizontal,vertical,null,null,null,2770.665,null,null,null,null,null,above,IBstimulus_absent,null,null,7243.92
2,150,3,vertical,vertical,no,red,reportColor,3858.155,6253.88,6925.49,5439.95,5608.32,18501.91,below,IBstimulus_present,red,right,51013.5
2,151,0,vertical,vertical,null,null,null,1997.27,null,null,null,null,null,below,IBstimulus_absent,null,null,7257.815
2,151,1,horizontal,horizontal,null,null,null,1386.51,null,null,null,null,null,below,IBstimulus_absent,null,null,5486.3
2,151,2,vertical,vertical,null,null,null,1780.645,null,null,null,null,null,above,IBstimulus_absent,null,null,4659.245
2,151,3,horizontal,horizontal,yes,blue,reportColor,988.58,3017.025,3448.39,4564.875,3378.905,3335.33,above,IBstimulus_present,blue,right,21494.915
2,152,0,horizontal,horizontal,null,null,null,4530.58,null,null,null,null,null,below,IBstimulus_absent,null,null,11717.32
2,152,1,horizontal,horizontal,null,null,null,2609.3,null,null,null,null,null,below,IBstimulus_absent,null,null,8904.435
2,152,2,vertical,vertical,null,null,null,2811.405,null,null,null,null,null,above,IBstimulus_absent,null,null,6657.575
2,152,3,horizontal,horizontal,no,blue,reportColor,2009.19,6532.4,11595.035,10856.55,4888.555,9118.6,above,IBstimulus_present,blue,right,49404.615
2,153,0,horizontal,horizontal,null,null,null,4068,null,null,null,null,null,below,IBstimulus_absent,null,null,9194
2,153,1,horizontal,horizontal,null,null,null,2728,null,null,null,null,null,below,IBstimulus_absent,null,null,7462
2,153,2,vertical,vertical,null,null,null,2571,null,null,null,null,null,above,IBstimulus_absent,null,null,5608
2,153,3,horizontal,horizontal,yes,red,reportColor,2999,4824,5329,5841,3122,5857,below,IBstimulus_present,red,right,30733
2,154,0,vertical,vertical,null,null,null,8762.39,null,null,null,null,null,above,IBstimulus_absent,null,null,15292.325
2,154,1,vertical,vertical,null,null,null,5463.66,null,null,null,null,null,above,IBstimulus_absent,null,null,22636.155
2,154,2,horizontal,horizontal,null,null,null,5479.555,null,null,null,null,null,above,IBstimulus_absent,null,null,10139.76
2,154,3,vertical,vertical,yes,blue,reportColor,4924.51,6475.04,15837.885,9775.465,9082.975,7551.705,below,IBstimulus_present,blue,right,57910.375
2,155,0,horizontal,horizontal,null,null,null,3456.785,null,null,null,null,null,above,IBstimulus_absent,null,null,11324.335
2,155,1,vertical,vertical,null,null,null,2412.48,null,null,null,null,null,above,IBstimulus_absent,null,null,7978.39
2,155,2,vertical,vertical,null,null,null,2422.395,null,null,null,null,null,above,IBstimulus_absent,null,null,6305.08
2,155,3,vertical,vertical,yes,red,reportColor,2043.06,3405.295,6427.24,6144.645,4684.1,11937.37,below,IBstimulus_present,red,left,38452.625
2,156,0,horizontal,horizontal,null,null,null,5483.45,null,null,null,null,null,below,IBstimulus_absent,null,null,17100.515
2,156,1,vertical,vertical,null,null,null,4221.41,null,null,null,null,null,above,IBstimulus_absent,null,null,9412
2,156,2,horizontal,horizontal,null,null,null,2941.7,null,null,null,null,null,above,IBstimulus_absent,null,null,7730.845
2,156,3,vertical,vertical,no,blue,reportColor,3021.925,8038.995,11987.105,5422.595,5330.33,6708.17,above,IBstimulus_absent,null,null,45607.635
2,157,0,vertical,vertical,null,null,null,4462,null,null,null,null,null,above,IBstimulus_absent,null,null,13610
2,157,1,vertical,vertical,null,null,null,2644,null,null,null,null,null,below,IBstimulus_absent,null,null,11634
2,157,2,vertical,vertical,null,null,null,1506,null,null,null,null,null,below,IBstimulus_absent,null,null,4715
2,157,3,horizontal,horizontal,no,red,reportColor,1964,6966,10232,19504,3766,5437,below,IBstimulus_present,red,left,51286
2,158,0,horizontal,horizontal,null,null,null,2205.91,null,null,null,null,null,below,IBstimulus_absent,null,null,7343.25
2,158,1,horizontal,horizontal,null,null,null,1108.07,null,null,null,null,null,above,IBstimulus_absent,null,null,3833.455
2,158,2,horizontal,horizontal,null,null,null,2310.15,null,null,null,null,null,above,IBstimulus_absent,null,null,8584.12
2,158,3,vertical,vertical,yes,red,reportColor,1491.16,1785.86,2139.215,2625.165,2917.745,2516.13,above,IBstimulus_present,red,left,17139.495
2,159,0,horizontal,vertical,null,null,null,4561.14,null,null,null,null,null,above,IBstimulus_absent,null,null,31235.435
2,159,1,vertical,vertical,null,null,null,3371.395,null,null,null,null,null,below,IBstimulus_absent,null,null,7982.595
2,159,2,vertical,vertical,null,null,null,3517.57,null,null,null,null,null,below,IBstimulus_absent,null,null,7372.455
2,159,3,vertical,vertical,no,blue,reportColor,2394.1,7721.91,11903.05,5633.71,3789.285,4986.74,above,IBstimulus_present,blue,right,40938.81
2,160,0,vertical,vertical,null,null,null,3818.13,null,null,null,null,null,below,IBstimulus_absent,null,null,9621.91
2,160,1,vertical,vertical,null,null,null,2736.71,null,null,null,null,null,above,IBstimulus_absent,null,null,13865.81
2,160,2,horizontal,horizontal,null,null,null,2224.745,null,null,null,null,null,below,IBstimulus_absent,null,null,5403.32
2,160,3,vertical,vertical,no,red,reportColor,3363.39,5424.085,5372.5,5516.335,4121.41,4215.045,below,IBstimulus_absent,null,null,31456.065
2,161,0,horizontal,horizontal,null,null,null,5264.345,null,null,null,null,null,below,IBstimulus_absent,null,null,10493.475
2,161,1,vertical,vertical,null,null,null,1731.545,null,null,null,null,null,below,IBstimulus_absent,null,null,13644.265
2,161,2,vertical,vertical,null,null,null,1623.025,null,null,null,null,null,below,IBstimulus_absent,null,null,6110.495
2,161,3,vertical,vertical,yes,red,reportColor,5274.86,5403.06,36567.615,5784.815,3693.11,4430.11,below,IBstimulus_present,blue,right,64873.485
2,162,0,horizontal,horizontal,null,null,null,3898.01,null,null,null,null,null,below,IBstimulus_absent,null,null,8598.31
2,162,1,horizontal,horizontal,null,null,null,2305.5,null,null,null,null,null,below,IBstimulus_absent,null,null,13713.525
2,162,2,vertical,vertical,null,null,null,1642.7,null,null,null,null,null,below,IBstimulus_absent,null,null,5152.885
2,162,3,horizontal,horizontal,yes,blue,reportColor,3048.98,2887.19,1606.575,2877.845,1935.425,2502.25,above,IBstimulus_present,blue,left,17883.835
2,163,0,horizontal,horizontal,null,null,null,3577.855,null,null,null,null,null,above,IBstimulus_absent,null,null,15598.275
2,163,1,vertical,vertical,null,null,null,3058.56,null,null,null,null,null,below,IBstimulus_absent,null,null,8697.23
2,163,2,horizontal,horizontal,null,null,null,2948.4,null,null,null,null,null,below,IBstimulus_absent,null,null,8124.65
2,163,3,horizontal,horizontal,no,blue,reportColor,2810.435,5547.88,14570.965,9323.545,4519.8,5167.81,above,IBstimulus_present,red,right,45421.115
2,164,0,horizontal,horizontal,null,null,null,6906.465,null,null,null,null,null,above,IBstimulus_absent,null,null,25146.12
2,164,1,horizontal,vertical,null,null,null,3320.73,null,null,null,null,null,below,IBstimulus_absent,null,null,7856.075
2,164,2,vertical,vertical,null,null,null,2503.215,null,null,null,null,null,above,IBstimulus_absent,null,null,7706.435
2,164,3,vertical,vertical,yes,red,reportColor,3279.915,4830.845,7229.64,14921.295,13555.055,9417.655,above,IBstimulus_present,red,right,60741.705
2,165,0,vertical,vertical,null,null,null,2907.5,null,null,null,null,null,below,IBstimulus_absent,null,null,9382.925
2,165,1,horizontal,horizontal,null,null,null,1657.785,null,null,null,null,null,above,IBstimulus_absent,null,null,6101.71
2,165,2,horizontal,horizontal,null,null,null,1430.635,null,null,null,null,null,below,IBstimulus_absent,null,null,4643.305
2,165,3,horizontal,horizontal,no,blue,reportColor,1417.64,6379.71,7415.47,8671.88,4483.765,6525.085,above,IBstimulus_absent,null,null,38307.35
2,166,0,vertical,vertical,null,null,null,1997.27,null,null,null,null,null,below,IBstimulus_absent,null,null,7257.815
2,166,1,horizontal,horizontal,null,null,null,1386.51,null,null,null,null,null,below,IBstimulus_absent,null,null,5486.3
2,166,2,vertical,vertical,null,null,null,1780.645,null,null,null,null,null,above,IBstimulus_absent,null,null,4659.245
2,166,3,horizontal,horizontal,yes,blue,reportColor,988.58,3017.025,3448.39,4564.875,3378.905,3335.33,above,IBstimulus_present,blue,right,21494.915
2,167,0,vertical,vertical,null,null,null,2902.375,null,null,null,null,null,above,IBstimulus_absent,null,null,10973.665
2,167,1,horizontal,horizontal,null,null,null,1778.51,null,null,null,null,null,above,IBstimulus_absent,null,null,5470.405
2,167,2,horizontal,horizontal,null,null,null,1724.525,null,null,null,null,null,above,IBstimulus_absent,null,null,4759.375
2,167,3,horizontal,horizontal,yes,red,reportColor,1754.65,4015.77,2847.4,7247.495,5808.27,5087.855,above,IBstimulus_present,red,right,29754.695
2,168,0,vertical,vertical,null,null,null,3133,null,null,null,null,null,below,IBstimulus_absent,null,null,12193
2,168,1,vertical,vertical,null,null,null,3268,null,null,null,null,null,above,IBstimulus_absent,null,null,13216
2,168,2,horizontal,horizontal,null,null,null,1923,null,null,null,null,null,above,IBstimulus_absent,null,null,6173
2,168,3,horizontal,horizontal,no,blue,reportColor,2330,5045,7249,4636,3969,4681,below,IBstimulus_absent,null,null,31501
2,169,0,horizontal,horizontal,null,null,null,4928.98,null,null,null,null,null,below,IBstimulus_absent,null,null,10918.865
2,169,1,horizontal,horizontal,null,null,null,3302.465,null,null,null,null,null,above,IBstimulus_absent,null,null,10053.635
2,169,2,horizontal,vertical,null,null,null,2936.435,null,null,null,null,null,below,IBstimulus_absent,null,null,10414.255
2,169,3,horizontal,horizontal,yes,blue,reportColor,2311.1,4909.07,2348.525,5785.75,4315.135,5422.415,above,IBstimulus_present,blue,right,29527.09
2,170,0,vertical,vertical,null,null,null,6222.78,null,null,null,null,null,below,IBstimulus_absent,null,null,11450.13
2,170,1,horizontal,horizontal,null,null,null,2026.465,null,null,null,null,null,below,IBstimulus_absent,null,null,6283.38
2,170,2,vertical,vertical,null,null,null,1559.495,null,null,null,null,null,above,IBstimulus_absent,null,null,5145.395
